"","...1","Time","No3","O2","Q","WT","WL","PH","EL","date"
"242",339796,2017-02-17 16:12:00,10.22603,NA,5.73,7.311667,10.5751,8.177917,950.4167,2017-02-17
"243",339797,2017-02-17 16:22:00,10.22617,NA,5.72,7.279583,10.56865,8.172917,949.25,2017-02-17
"244",339798,2017-02-17 16:32:00,10.22625,NA,5.71,7.2475,10.56229,8.16875,949.2917,2017-02-17
"245",339799,2017-02-17 16:42:00,10.22648,NA,5.71,7.217083,10.56229,8.164583,948.9583,2017-02-17
"246",339800,2017-02-17 16:52:00,10.22632,NA,5.7,7.188333,10.55292,8.160417,948.7917,2017-02-17
"247",339801,2017-02-17 17:02:00,10.22668,NA,5.7,7.160833,10.55344,8.157083,949.2083,2017-02-17
"248",339802,2017-02-17 17:12:00,10.22653,NA,5.69,7.13375,10.54677,8.153333,948.5417,2017-02-17
"249",339803,2017-02-17 17:22:00,10.22663,NA,5.69,7.1075,10.54177,8.149583,948.6667,2017-02-17
"250",339804,2017-02-17 17:32:00,10.22699,NA,5.69,7.081667,10.54208,8.14625,948.625,2017-02-17
"251",339805,2017-02-17 17:42:00,10.22692,NA,5.68,7.05625,10.53917,8.142083,948.7917,2017-02-17
"252",339806,2017-02-17 17:52:00,10.2272,NA,5.68,7.031667,10.53937,8.139167,948.9167,2017-02-17
"253",339807,2017-02-17 18:02:00,10.22732,NA,5.68,7.009583,10.53594,8.137083,948.5417,2017-02-17
"254",339808,2017-02-17 18:12:00,10.22755,NA,5.68,6.989583,10.53688,8.135417,947.7917,2017-02-17
"255",339809,2017-02-17 18:22:00,10.22721,NA,5.68,6.970417,10.53344,8.134167,948.0417,2017-02-17
"256",339810,2017-02-17 18:32:00,10.22716,NA,5.67,6.953333,10.53083,8.133333,947.7917,2017-02-17
"257",339811,2017-02-17 18:42:00,10.22702,NA,5.67,6.936667,10.52531,8.132917,947.625,2017-02-17
"258",339812,2017-02-17 18:52:00,10.22725,NA,5.67,6.920833,10.52562,8.1325,947.2083,2017-02-17
"259",339813,2017-02-17 19:02:00,10.22711,NA,5.66,6.906667,10.51927,8.132083,947.9583,2017-02-17
"260",339814,2017-02-17 19:12:00,10.2272,NA,5.66,6.893333,10.51823,8.1325,949.1667,2017-02-17
"261",339815,2017-02-17 19:22:00,10.22724,NA,5.66,6.880417,10.51562,8.132917,950.25,2017-02-17
"262",339816,2017-02-17 19:32:00,10.2273,NA,5.65,6.869167,10.51135,8.133333,951.1667,2017-02-17
"263",339817,2017-02-17 19:42:00,10.22755,NA,5.65,6.859583,10.51177,8.134167,952.4583,2017-02-17
"264",339818,2017-02-17 19:52:00,10.2276,NA,5.65,6.850417,10.51167,8.134167,953.5,2017-02-17
"265",339819,2017-02-17 20:02:00,10.22767,NA,5.65,6.841667,10.51177,8.134583,954.375,2017-02-17
"266",339820,2017-02-17 20:12:00,10.22794,NA,5.66,6.83375,10.51542,8.135417,955.5417,2017-02-17
"267",339821,2017-02-17 20:22:00,10.22837,NA,5.66,6.827083,10.51917,8.13625,955.6667,2017-02-17
"268",339822,2017-02-17 20:32:00,10.22843,NA,5.66,6.820417,10.51958,8.136667,955.625,2017-02-17
"269",339823,2017-02-17 20:42:00,10.22837,NA,5.66,6.814583,10.51969,8.137083,955.875,2017-02-17
"270",339824,2017-02-17 20:52:00,10.22832,NA,5.66,6.808333,10.51969,8.137917,955.5,2017-02-17
"271",339825,2017-02-17 21:02:00,10.22864,NA,5.67,6.80125,10.52344,8.138333,954.9583,2017-02-17
"272",339826,2017-02-17 21:12:00,10.22857,NA,5.67,6.795,10.52344,8.13875,954.9167,2017-02-17
"273",339827,2017-02-17 21:22:00,10.22854,NA,5.67,6.78875,10.52354,8.139167,955.1667,2017-02-17
"274",339828,2017-02-17 21:32:00,10.22868,NA,5.67,6.781667,10.52594,8.139583,956.0417,2017-02-17
"275",339829,2017-02-17 21:42:00,10.22845,NA,5.67,6.774583,10.52406,8.14,956.375,2017-02-17
"276",339830,2017-02-17 21:52:00,10.22839,NA,5.67,6.7675,10.52437,8.140417,957.5417,2017-02-17
"277",339831,2017-02-17 22:02:00,10.22831,NA,5.67,6.760417,10.52437,8.140833,958.4583,2017-02-17
"278",339832,2017-02-17 22:12:00,10.22833,NA,5.66,6.752917,10.52281,8.140833,959.0417,2017-02-17
"279",339833,2017-02-17 22:22:00,10.22836,NA,5.67,6.745,10.52469,8.14125,960.7083,2017-02-17
"280",339834,2017-02-17 22:32:00,10.2286,NA,5.67,6.737083,10.52656,8.142083,962.125,2017-02-17
"281",339835,2017-02-17 22:42:00,10.22908,NA,5.67,6.72875,10.53031,8.1425,963.2083,2017-02-17
"282",339836,2017-02-17 22:52:00,10.22911,NA,5.67,6.720417,10.53052,8.142917,965.5,2017-02-17
"283",339837,2017-02-17 23:02:00,10.22916,NA,5.67,6.712083,10.53073,8.14375,965.375,2017-02-17
"284",339838,2017-02-17 23:12:00,10.22957,NA,5.68,6.702917,10.53458,8.144167,966.3333,2017-02-17
"285",339839,2017-02-17 23:22:00,10.22958,NA,5.68,6.694583,10.53448,8.144583,966.7083,2017-02-17
"286",339840,2017-02-17 23:32:00,10.22961,NA,5.68,6.68625,10.53438,8.144583,967.125,2017-02-17
"287",339841,2017-02-17 23:42:00,10.22981,NA,5.68,6.677917,10.53646,8.145,967.4167,2017-02-17
"288",339842,2017-02-17 23:52:00,10.22964,NA,5.68,6.67,10.53479,8.145417,966.5,2017-02-17
"289",339843,2017-02-18 00:02:00,10.22945,NA,5.68,6.661667,10.53313,8.145417,966.5833,2017-02-18
"290",339844,2017-02-18 00:12:00,10.22909,NA,5.67,6.65375,10.52958,8.145833,966.5833,2017-02-18
"291",339845,2017-02-18 00:22:00,10.2289,NA,5.67,6.645417,10.52583,8.145833,965.2083,2017-02-18
"292",339846,2017-02-18 00:32:00,10.22895,NA,5.67,6.6375,10.52583,8.145833,963.9167,2017-02-18
"293",339847,2017-02-18 00:42:00,10.22899,NA,5.67,6.629583,10.52604,8.14625,963.75,2017-02-18
"294",339848,2017-02-18 00:52:00,10.22923,NA,5.67,6.622083,10.52781,8.146667,963.0833,2017-02-18
"295",339849,2017-02-18 01:02:00,10.22929,NA,5.67,6.614167,10.52823,8.147083,964.8333,2017-02-18
"296",339850,2017-02-18 01:12:00,10.22935,NA,5.67,6.607083,10.52844,8.1475,964.625,2017-02-18
"297",339851,2017-02-18 01:22:00,10.22959,NA,5.67,6.599167,10.53052,8.147917,964.3333,2017-02-18
"298",339852,2017-02-18 01:32:00,10.2296,NA,5.67,6.592083,10.53031,8.14875,964.2917,2017-02-18
"299",339853,2017-02-18 01:42:00,10.2299,NA,5.68,6.585417,10.53208,8.14875,964.625,2017-02-18
"300",339854,2017-02-18 01:52:00,10.23013,NA,5.68,6.579583,10.53375,8.149167,964.7083,2017-02-18
"301",339855,2017-02-18 02:02:00,10.23039,NA,5.68,6.574167,10.53562,8.149583,965.25,2017-02-18
"302",339856,2017-02-18 02:12:00,10.23059,NA,5.68,6.56875,10.53781,8.149583,966.2083,2017-02-18
"303",339857,2017-02-18 02:22:00,10.23064,NA,5.68,6.563333,10.53802,8.149583,968.5833,2017-02-18
"304",339858,2017-02-18 02:32:00,10.23022,NA,5.68,6.5575,10.53406,8.149583,969.5833,2017-02-18
"305",339859,2017-02-18 02:42:00,10.23025,NA,5.68,6.5525,10.53385,8.149583,968.75,2017-02-18
"306",339860,2017-02-18 02:52:00,10.23028,NA,5.68,6.5475,10.53375,8.149583,968.2083,2017-02-18
"307",339861,2017-02-18 03:02:00,10.23026,NA,5.68,6.54375,10.53365,8.149583,967.375,2017-02-18
"308",339862,2017-02-18 03:12:00,10.23009,NA,5.68,6.539583,10.53187,8.149583,967.75,2017-02-18
"309",339863,2017-02-18 03:22:00,10.23019,NA,5.68,6.535417,10.53208,8.149583,968.1667,2017-02-18
"310",339864,2017-02-18 03:32:00,10.23006,NA,5.67,6.53,10.53042,8.149583,967.1667,2017-02-18
"311",339865,2017-02-18 03:42:00,10.22991,NA,5.67,6.524167,10.52885,8.149583,965.2917,2017-02-18
"312",339866,2017-02-18 03:52:00,10.23023,NA,5.67,6.517917,10.53094,8.149583,963.9583,2017-02-18
"313",339867,2017-02-18 04:02:00,10.2305,NA,5.68,6.51125,10.53281,8.149583,962,2017-02-18
"314",339868,2017-02-18 04:12:00,10.23062,NA,5.68,6.503333,10.5324,8.149583,961.2917,2017-02-18
"315",339869,2017-02-18 04:22:00,10.23069,NA,5.68,6.495417,10.5325,8.149583,961,2017-02-18
"316",339870,2017-02-18 04:32:00,10.23119,NA,5.68,6.486667,10.53656,8.149583,961.7917,2017-02-18
"317",339871,2017-02-18 04:42:00,10.23108,NA,5.68,6.477083,10.53479,8.149167,963.25,2017-02-18
"318",339872,2017-02-18 04:52:00,10.23109,NA,5.68,6.468333,10.5351,8.149167,963.4583,2017-02-18
"319",339873,2017-02-18 05:02:00,10.23117,NA,5.68,6.459583,10.53521,8.149583,963.2083,2017-02-18
"320",339874,2017-02-18 05:12:00,10.23118,NA,5.68,6.452083,10.535,8.15,962.625,2017-02-18
"321",339875,2017-02-18 05:22:00,10.23097,NA,5.68,6.445833,10.53281,8.150833,962.375,2017-02-18
"322",339876,2017-02-18 05:32:00,10.23123,NA,5.68,6.442083,10.53479,8.151667,962.625,2017-02-18
"323",339877,2017-02-18 05:42:00,10.23127,NA,5.68,6.439583,10.53458,8.153333,963.375,2017-02-18
"324",339878,2017-02-18 05:52:00,10.23109,NA,5.68,6.438333,10.53292,8.155,963.4583,2017-02-18
"325",339879,2017-02-18 06:02:00,10.23093,NA,5.67,6.438333,10.53094,8.157083,962.7083,2017-02-18
"326",339880,2017-02-18 06:12:00,10.2312,NA,5.68,6.44,10.53292,8.159167,961.375,2017-02-18
"327",339881,2017-02-18 06:22:00,10.23132,NA,5.68,6.442083,10.53271,8.161667,960.1667,2017-02-18
"328",339882,2017-02-18 06:32:00,10.23121,NA,5.67,6.445417,10.53063,8.164167,958.875,2017-02-18
"329",339883,2017-02-18 06:42:00,10.23128,NA,5.67,6.450417,10.53073,8.167083,957.2917,2017-02-18
"330",339884,2017-02-18 06:52:00,10.23144,NA,5.67,6.455833,10.53073,8.169583,956.1667,2017-02-18
"331",339885,2017-02-18 07:02:00,10.23133,NA,5.67,6.461667,10.52917,8.172083,955.375,2017-02-18
"332",339886,2017-02-18 07:12:00,10.23143,NA,5.67,6.467083,10.52927,8.175,953.9167,2017-02-18
"333",339887,2017-02-18 07:22:00,10.23126,NA,5.67,6.4725,10.52729,8.177083,952.7083,2017-02-18
"334",339888,2017-02-18 07:32:00,10.23132,NA,5.67,6.477917,10.52719,8.18,951.5417,2017-02-18
"335",339889,2017-02-18 07:42:00,10.23133,NA,5.67,6.485,10.52729,8.1825,951.4167,2017-02-18
"336",339890,2017-02-18 07:52:00,10.23157,NA,5.67,6.49375,10.52917,8.185,950.5833,2017-02-18
"337",339891,2017-02-18 08:02:00,10.23161,NA,5.67,6.50375,10.52937,8.188333,950.125,2017-02-18
"338",339892,2017-02-18 08:12:00,10.23137,NA,5.67,6.515417,10.5275,8.191667,949.2083,2017-02-18
"339",339893,2017-02-18 08:22:00,10.23134,NA,5.67,6.529583,10.5274,8.194583,947.6667,2017-02-18
"340",339894,2017-02-18 08:32:00,10.23151,NA,5.67,6.545833,10.52917,8.197917,947.0417,2017-02-18
"341",339895,2017-02-18 08:42:00,10.2315,NA,5.67,6.5625,10.53125,8.20125,945.7917,2017-02-18
"342",339896,2017-02-18 08:52:00,10.23125,NA,5.68,6.581667,10.53385,8.205,944.9167,2017-02-18
"343",339897,2017-02-18 09:02:00,10.23123,NA,5.68,6.602083,10.53354,8.208333,943.4167,2017-02-18
"344",339898,2017-02-18 09:12:00,10.23129,NA,5.68,6.624167,10.53583,8.211667,943.125,2017-02-18
"345",339899,2017-02-18 09:22:00,10.23132,NA,5.68,6.646667,10.53708,8.215417,941.6667,2017-02-18
"346",339900,2017-02-18 09:32:00,10.23112,NA,5.68,6.6675,10.53792,8.217917,941.0417,2017-02-18
"347",339901,2017-02-18 09:42:00,10.23136,NA,5.69,6.6875,10.54479,8.220833,939.625,2017-02-18
"348",339902,2017-02-18 09:52:00,10.23114,NA,5.7,6.706667,10.54792,8.223333,940.2917,2017-02-18
"349",339903,2017-02-18 10:02:00,10.23115,NA,5.7,6.7275,10.55198,8.224583,939.9167,2017-02-18
"350",339904,2017-02-18 10:12:00,10.23118,NA,5.71,6.75,10.55729,8.226667,938.375,2017-02-18
"351",339905,2017-02-18 10:22:00,10.23133,NA,5.72,6.773333,10.56469,8.22875,937.2917,2017-02-18
"352",339906,2017-02-18 10:32:00,10.2308,NA,5.71,6.795417,10.56115,8.230417,935.625,2017-02-18
"353",339907,2017-02-18 10:42:00,10.2309,NA,5.71,6.815833,10.56052,8.231667,934.7083,2017-02-18
"354",339908,2017-02-18 10:52:00,10.23076,NA,5.71,6.831667,10.55833,8.232083,933.875,2017-02-18
"355",339909,2017-02-18 11:02:00,10.23087,NA,5.72,6.845833,10.56448,8.232917,933.875,2017-02-18
"356",339910,2017-02-18 11:12:00,10.2307,NA,5.71,6.857917,10.56219,8.2325,932.75,2017-02-18
"357",339911,2017-02-18 11:22:00,10.23105,NA,5.72,6.870417,10.56677,8.2325,932.2917,2017-02-18
"358",339912,2017-02-18 11:32:00,10.23072,NA,5.72,6.886667,10.56896,8.232917,931.5417,2017-02-18
"359",339913,2017-02-18 11:42:00,10.23042,NA,5.72,6.903333,10.57,8.233333,931.1667,2017-02-18
"360",339914,2017-02-18 11:52:00,10.23052,NA,5.73,6.92125,10.57667,8.234167,930.2083,2017-02-18
"361",339915,2017-02-18 12:02:00,10.23058,NA,5.74,6.93625,10.58469,8.234583,931.375,2017-02-18
"362",339916,2017-02-18 12:12:00,10.23046,NA,5.74,6.948333,10.58677,8.234167,932.0417,2017-02-18
"363",339917,2017-02-18 12:22:00,10.23038,NA,5.75,6.959583,10.59156,8.232917,932.1667,2017-02-18
"364",339918,2017-02-18 12:32:00,10.23051,NA,5.76,6.9725,10.60031,8.2325,931.75,2017-02-18
"365",339919,2017-02-18 12:42:00,10.23002,NA,5.76,6.985417,10.59844,8.2325,931.9167,2017-02-18
"366",339920,2017-02-18 12:52:00,10.23,NA,5.76,6.998333,10.59958,8.2325,932.375,2017-02-18
"367",339921,2017-02-18 13:02:00,10.22989,NA,5.76,7.00875,10.59531,8.231667,932.4583,2017-02-18
"368",339922,2017-02-18 13:12:00,10.22977,NA,5.75,7.016667,10.5949,8.231667,933.2917,2017-02-18
"369",339923,2017-02-18 13:22:00,10.22964,NA,5.75,7.02125,10.59281,8.230417,934,2017-02-18
"370",339924,2017-02-18 13:32:00,10.22976,NA,5.75,7.021667,10.58802,8.229167,933.75,2017-02-18
"371",339925,2017-02-18 13:42:00,10.22962,NA,5.74,7.021667,10.585,8.227083,933.875,2017-02-18
"372",339926,2017-02-18 13:52:00,10.22936,NA,5.73,7.02,10.57833,8.225,935,2017-02-18
"373",339927,2017-02-18 14:02:00,10.22929,NA,5.73,7.019167,10.57302,8.223333,934.7083,2017-02-18
"374",339928,2017-02-18 14:12:00,10.22939,NA,5.73,7.016667,10.5726,8.220833,935.8333,2017-02-18
"375",339929,2017-02-18 14:22:00,10.22934,NA,5.72,7.009583,10.56583,8.21875,935.9583,2017-02-18
"376",339930,2017-02-18 14:32:00,10.22952,NA,5.72,6.998333,10.56542,8.214583,937,2017-02-18
"377",339931,2017-02-18 14:42:00,10.22968,NA,5.72,6.985833,10.5674,8.210833,937.125,2017-02-18
"378",339932,2017-02-18 14:52:00,10.22945,NA,5.71,6.973333,10.56323,8.207083,937.2083,2017-02-18
"379",339933,2017-02-18 15:02:00,10.22915,NA,5.71,6.962083,10.56281,8.20375,938.0417,2017-02-18
"380",339934,2017-02-18 15:12:00,10.22922,NA,5.71,6.9525,10.56281,8.200417,939.0833,2017-02-18
"381",339935,2017-02-18 15:22:00,10.22905,NA,5.71,6.943333,10.56052,8.1975,939.7083,2017-02-18
"382",339936,2017-02-18 15:32:00,10.22928,NA,5.71,6.932917,10.56208,8.194167,941.8333,2017-02-18
"383",339937,2017-02-18 15:42:00,10.22917,NA,5.7,6.919167,10.55531,8.19125,942.5417,2017-02-18
"384",339938,2017-02-18 15:52:00,10.22921,NA,5.7,6.901667,10.54979,8.1875,942.75,2017-02-18
"385",339939,2017-02-18 16:02:00,10.22909,NA,5.69,6.879167,10.5426,8.18375,943.625,2017-02-18
"386",339940,2017-02-18 16:12:00,10.2292,NA,5.68,6.854167,10.5376,8.18,943.8333,2017-02-18
"387",339941,2017-02-18 16:22:00,10.22925,NA,5.68,6.82875,10.53417,8.17625,944.875,2017-02-18
"388",339942,2017-02-18 16:32:00,10.22937,NA,5.67,6.802917,10.52937,8.173333,946.25,2017-02-18
"389",339943,2017-02-18 16:42:00,10.22974,NA,5.67,6.777083,10.52937,8.17,947.3333,2017-02-18
"390",339944,2017-02-18 16:52:00,10.23024,NA,5.68,6.750417,10.53156,8.166667,948.625,2017-02-18
"391",339945,2017-02-18 17:02:00,10.23048,NA,5.67,6.723333,10.5301,8.162917,948.8333,2017-02-18
"392",339946,2017-02-18 17:12:00,10.23061,NA,5.67,6.69625,10.53031,8.159583,949,2017-02-18
"393",339947,2017-02-18 17:22:00,10.23072,NA,5.67,6.67,10.53063,8.156667,950.5417,2017-02-18
"394",339948,2017-02-18 17:32:00,10.23059,NA,5.67,6.645,10.52906,8.153333,950.1667,2017-02-18
"395",339949,2017-02-18 17:42:00,10.23106,NA,5.68,6.619583,10.5326,8.150417,951.75,2017-02-18
"396",339950,2017-02-18 17:52:00,10.23093,NA,5.67,6.594583,10.53115,8.1475,952.5833,2017-02-18
"397",339951,2017-02-18 18:02:00,10.23081,NA,5.67,6.570417,10.52979,8.145,953.5417,2017-02-18
"398",339952,2017-02-18 18:12:00,10.23066,NA,5.67,6.545833,10.52771,8.143333,954.3333,2017-02-18
"399",339953,2017-02-18 18:22:00,10.23075,NA,5.67,6.52,10.52792,8.14125,954.7083,2017-02-18
"400",339954,2017-02-18 18:32:00,10.2308,NA,5.67,6.492083,10.52802,8.14,954.9167,2017-02-18
"401",339955,2017-02-18 18:42:00,10.23087,NA,5.67,6.4625,10.52823,8.13875,956.7917,2017-02-18
"402",339956,2017-02-18 18:52:00,10.23099,NA,5.67,6.430833,10.52875,8.137917,957.375,2017-02-18
"403",339957,2017-02-18 19:02:00,10.23108,NA,5.67,6.397083,10.52854,8.1375,958.375,2017-02-18
"404",339958,2017-02-18 19:12:00,10.23107,NA,5.67,6.360417,10.52896,8.13625,959.1667,2017-02-18
"405",339959,2017-02-18 19:22:00,10.23113,NA,5.67,6.321667,10.52948,8.135833,958.9167,2017-02-18
"406",339960,2017-02-18 19:32:00,10.23143,NA,5.68,6.280417,10.53167,8.13625,960.0833,2017-02-18
"407",339961,2017-02-18 19:42:00,10.23126,NA,5.67,6.238333,10.53042,8.135417,959.2083,2017-02-18
"408",339962,2017-02-18 19:52:00,10.23174,NA,5.68,6.194583,10.53438,8.135417,959.25,2017-02-18
"409",339963,2017-02-18 20:02:00,10.23178,NA,5.68,6.15125,10.53469,8.135,959.8333,2017-02-18
"410",339964,2017-02-18 20:12:00,10.23166,NA,5.68,6.108333,10.53333,8.134583,961.125,2017-02-18
"411",339965,2017-02-18 20:22:00,10.23155,NA,5.68,6.066667,10.53187,8.135417,962.875,2017-02-18
"412",339966,2017-02-18 20:32:00,10.23162,NA,5.68,6.02625,10.5325,8.135417,962.75,2017-02-18
"413",339967,2017-02-18 20:42:00,10.23144,NA,5.67,5.985417,10.53104,8.135833,963.125,2017-02-18
"414",339968,2017-02-18 20:52:00,10.23127,NA,5.67,5.945417,10.52927,8.13625,963.7083,2017-02-18
"415",339969,2017-02-18 21:02:00,10.23159,NA,5.68,5.90375,10.53167,8.136667,964.5417,2017-02-18
"416",339970,2017-02-18 21:12:00,10.23147,NA,5.67,5.86125,10.5301,8.137083,963.9167,2017-02-18
"417",339971,2017-02-18 21:22:00,10.23131,NA,5.67,5.816667,10.52823,8.136667,964.3333,2017-02-18
"418",339972,2017-02-18 21:32:00,10.23121,NA,5.67,5.77125,10.52667,8.136667,964.375,2017-02-18
"419",339973,2017-02-18 21:42:00,10.23137,NA,5.67,5.724167,10.52708,8.137083,965.5417,2017-02-18
"420",339974,2017-02-18 21:52:00,10.23147,NA,5.67,5.67625,10.5274,8.137083,966.375,2017-02-18
"421",339975,2017-02-18 22:02:00,10.23202,NA,5.67,5.627083,10.53135,8.137083,965.625,2017-02-18
"422",339976,2017-02-18 22:12:00,10.23238,NA,5.68,5.57875,10.53365,8.1375,965.7083,2017-02-18
"423",339977,2017-02-18 22:22:00,10.23251,NA,5.68,5.53,10.53385,8.1375,965.3333,2017-02-18
"424",339978,2017-02-18 22:32:00,10.23227,NA,5.67,5.481667,10.53052,8.137917,966.9583,2017-02-18
"425",339979,2017-02-18 22:42:00,10.23242,NA,5.67,5.434167,10.53115,8.137917,966.2917,2017-02-18
"426",339980,2017-02-18 22:52:00,10.23258,NA,5.68,5.387083,10.53177,8.137917,968.2917,2017-02-18
"427",339981,2017-02-18 23:02:00,10.23244,NA,5.67,5.343333,10.53021,8.138333,968.2083,2017-02-18
"428",339982,2017-02-18 23:12:00,10.23282,NA,5.68,5.302083,10.5326,8.13875,969,2017-02-18
"429",339983,2017-02-18 23:22:00,10.23318,NA,5.68,5.263333,10.53521,8.139167,969.375,2017-02-18
"430",339984,2017-02-18 23:32:00,10.23329,NA,5.68,5.226667,10.53542,8.139583,969.5417,2017-02-18
"431",339985,2017-02-18 23:42:00,10.23342,NA,5.68,5.192917,10.53562,8.14,969.3333,2017-02-18
"432",339986,2017-02-18 23:52:00,10.23336,NA,5.68,5.161667,10.53417,8.140417,969.0417,2017-02-18
"433",339987,2017-02-19 00:02:00,10.23345,NA,5.68,5.130833,10.53458,8.14125,970.3333,2017-02-19
"434",339988,2017-02-19 00:12:00,10.23353,NA,5.68,5.100833,10.53469,8.141667,970.1667,2017-02-19
"435",339989,2017-02-19 00:22:00,10.23382,NA,5.68,5.072917,10.53698,8.141667,969.7917,2017-02-19
"436",339990,2017-02-19 00:32:00,10.23413,NA,5.68,5.04625,10.53896,8.1425,968.5,2017-02-19
"437",339991,2017-02-19 00:42:00,10.23424,NA,5.68,5.02125,10.53896,8.142917,968.9167,2017-02-19
"438",339992,2017-02-19 00:52:00,10.2343,NA,5.68,4.997917,10.53896,8.143333,966.6667,2017-02-19
"439",339993,2017-02-19 01:02:00,10.23465,NA,5.69,4.975,10.54135,8.14375,967.125,2017-02-19
"440",339994,2017-02-19 01:12:00,10.23476,NA,5.69,4.9525,10.54146,8.144583,967.4167,2017-02-19
"441",339995,2017-02-19 01:22:00,10.23486,NA,5.69,4.930417,10.54167,8.145,966.7917,2017-02-19
"442",339996,2017-02-19 01:32:00,10.23519,NA,5.69,4.908333,10.54396,8.145417,967.25,2017-02-19
"443",339997,2017-02-19 01:42:00,10.23529,NA,5.69,4.885833,10.54417,8.14625,967.5417,2017-02-19
"444",339998,2017-02-19 01:52:00,10.23541,NA,5.69,4.86375,10.54427,8.146667,967.3333,2017-02-19
"445",339999,2017-02-19 02:02:00,10.23557,NA,5.69,4.843333,10.54427,8.147083,966.25,2017-02-19
"446",340000,2017-02-19 02:12:00,10.23566,NA,5.69,4.822083,10.54479,8.1475,966.375,2017-02-19
"447",340001,2017-02-19 02:22:00,10.23564,NA,5.69,4.800417,10.54292,8.148333,967.5417,2017-02-19
"448",340002,2017-02-19 02:32:00,10.23598,NA,5.69,4.779167,10.5451,8.147917,967.875,2017-02-19
"449",340003,2017-02-19 02:42:00,10.23597,NA,5.69,4.75875,10.54354,8.148333,968.0417,2017-02-19
"450",340004,2017-02-19 02:52:00,10.23637,NA,5.69,4.739583,10.54542,8.14875,968.6667,2017-02-19
"451",340005,2017-02-19 03:02:00,10.23651,NA,5.69,4.722083,10.54531,8.149167,967.3333,2017-02-19
"452",340006,2017-02-19 03:12:00,10.23667,NA,5.69,4.70625,10.54562,8.149167,966.375,2017-02-19
"453",340007,2017-02-19 03:22:00,10.23665,NA,5.69,4.691667,10.54375,8.149583,966.9583,2017-02-19
"454",340008,2017-02-19 03:32:00,10.23659,NA,5.69,4.677917,10.54198,8.149583,966.7917,2017-02-19
"455",340009,2017-02-19 03:42:00,10.23695,NA,5.69,4.664167,10.54385,8.149583,966.5,2017-02-19
"456",340010,2017-02-19 03:52:00,10.23712,NA,5.69,4.650833,10.54427,8.15,966.9167,2017-02-19
"457",340011,2017-02-19 04:02:00,10.23728,NA,5.69,4.637917,10.54448,8.15,967,2017-02-19
"458",340012,2017-02-19 04:12:00,10.2377,NA,5.69,4.627917,10.54615,8.15,966,2017-02-19
"459",340013,2017-02-19 04:22:00,10.23778,NA,5.69,4.620833,10.54635,8.150417,964.9583,2017-02-19
"460",340014,2017-02-19 04:32:00,10.23793,NA,5.69,4.6175,10.54646,8.150833,965.5417,2017-02-19
"461",340015,2017-02-19 04:42:00,10.23827,NA,5.7,4.616667,10.54854,8.15125,966,2017-02-19
"462",340016,2017-02-19 04:52:00,10.23819,NA,5.69,4.619167,10.54698,8.152083,967.125,2017-02-19
"463",340017,2017-02-19 05:02:00,10.23837,NA,5.69,4.625,10.5474,8.152917,967.875,2017-02-19
"464",340018,2017-02-19 05:12:00,10.2385,NA,5.69,4.634583,10.5474,8.155,967.7917,2017-02-19
"465",340019,2017-02-19 05:22:00,10.23878,NA,5.7,4.647083,10.54937,8.156667,967.125,2017-02-19
"466",340020,2017-02-19 05:32:00,10.23886,NA,5.7,4.664583,10.54906,8.159167,966.8333,2017-02-19
"467",340021,2017-02-19 05:42:00,10.2385,NA,5.69,4.687083,10.54573,8.161667,967.1667,2017-02-19
"468",340022,2017-02-19 05:52:00,10.23853,NA,5.69,4.712083,10.54531,8.164583,966.8333,2017-02-19
"469",340023,2017-02-19 06:02:00,10.23835,NA,5.69,4.74125,10.54469,8.167917,967.1667,2017-02-19
"470",340024,2017-02-19 06:12:00,10.23821,NA,5.69,4.7725,10.54474,8.17125,967.4583,2017-02-19
"471",340025,2017-02-19 06:22:00,10.23848,NA,5.69,4.805833,10.54641,8.174167,967.125,2017-02-19
"472",340026,2017-02-19 06:32:00,10.23821,NA,5.69,4.841667,10.54464,8.177917,966.7083,2017-02-19
